GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQ1T,EMP
0100000US,,United States,54182,Public relations agencies,T,Establishments subject to federal income tax,820,20 largest firms,2002,215,1700624,27.4,823790,207485,10484
0100000US,,United States,54182,Public relations agencies,T,Establishments subject to federal income tax,850,50 largest firms,2002,285,2095633,33.8,991351,245527,13721
0100000US,,United States,541820,Public relations agencies,A,All establishments,001,All firms,2002,6847,6204729,100.0,2678669,643043,44922
0100000US,,United States,541820,Public relations agencies,A,All establishments,804,4 largest firms,2002,148,1100009,17.7,575109,147498,7447
0100000US,,United States,541820,Public relations agencies,A,All establishments,808,8 largest firms,2002,175,1327336,21.4,689081,177356,8935
0100000US,,United States,541820,Public relations agencies,A,All establishments,820,20 largest firms,2002,215,1700624,27.4,823790,207485,10484
0100000US,,United States,541820,Public relations agencies,A,All establishments,850,50 largest firms,2002,285,2095633,33.8,991351,245527,13721
0100000US,,United States,541820,Public relations agencies,T,Establishments subject to federal income tax,001,All firms,2002,6847,6204729,100.0,2678669,643043,44922
0100000US,,United States,541820,Public relations agencies,T,Establishments subject to federal income tax,804,4 largest firms,2002,148,1100009,17.7,575109,147498,7447
0100000US,,United States,541820,Public relations agencies,T,Establishments subject to federal income tax,808,8 largest firms,2002,175,1327336,21.4,689081,177356,8935
0100000US,,United States,541820,Public relations agencies,T,Establishments subject to federal income tax,820,20 largest firms,2002,215,1700624,27.4,823790,207485,10484
0100000US,,United States,541820,Public relations agencies,T,Establishments subject to federal income tax,850,50 largest firms,2002,285,2095633,33.8,991351,245527,13721
0100000US,,United States,54183,Media buying agencies,A,All establishments,001,All firms,2002,888,1150307,100.0,455935,111722,7834
0100000US,,United States,54183,Media buying agencies,A,All establishments,804,4 largest firms,2002,69,346406,30.1,127079,32943,2247
0100000US,,United States,54183,Media buying agencies,A,All establishments,808,8 largest firms,2002,94,448811,39.0,172655,45069,3086
0100000US,,United States,54183,Media buying agencies,A,All establishments,820,20 largest firms,2002,109,578779,50.3,226988,58708,3887
0100000US,,United States,54183,Media buying agencies,A,All establishments,850,50 largest firms,2002,140,756115,65.7,300598,75316,4755
0100000US,,United States,54183,Media buying agencies,T,Establishments subject to federal income tax,001,All firms,2002,888,1150307,100.0,455935,111722,7834
0100000US,,United States,54183,Media buying agencies,T,Establishments subject to federal income tax,804,4 largest firms,2002,69,346406,30.1,127079,32943,2247
0100000US,,United States,54183,Media buying agencies,T,Establishments subject to federal income tax,808,8 largest firms,2002,94,448811,39.0,172655,45069,3086
0100000US,,United States,54183,Media buying agencies,T,Establishments subject to federal income tax,820,20 largest firms,2002,109,578779,50.3,226988,58708,3887
0100000US,,United States,54183,Media buying agencies,T,Establishments subject to federal income tax,850,50 largest firms,2002,140,756115,65.7,300598,75316,4755
0100000US,,United States,541830,Media buying agencies,A,All establishments,001,All firms,2002,888,1150307,100.0,455935,111722,7834
0100000US,,United States,541830,Media buying agencies,A,All establishments,804,4 largest firms,2002,69,346406,30.1,127079,32943,2247
0100000US,,United States,541830,Media buying agencies,A,All establishments,808,8 largest firms,2002,94,448811,39.0,172655,45069,3086
0100000US,,United States,541830,Media buying agencies,A,All establishments,820,20 largest firms,2002,109,578779,50.3,226988,58708,3887
0100000US,,United States,541830,Media buying agencies,A,All establishments,850,50 largest firms,2002,140,756115,65.7,300598,75316,4755
0100000US,,United States,541830,Media buying agencies,T,Establishments subject to federal income tax,001,All firms,2002,888,1150307,100.0,455935,111722,7834
0100000US,,United States,541830,Media buying agencies,T,Establishments subject to federal income tax,804,4 largest firms,2002,69,346406,30.1,127079,32943,2247
0100000US,,United States,541830,Media buying agencies,T,Establishments subject to federal income tax,808,8 largest firms,2002,94,448811,39.0,172655,45069,3086
0100000US,,United States,541830,Media buying agencies,T,Establishments subject to federal income tax,820,20 largest firms,2002,109,578779,50.3,226988,58708,3887
0100000US,,United States,541830,Media buying agencies,T,Establishments subject to federal income tax,850,50 largest firms,2002,140,756115,65.7,300598,75316,4755
0100000US,,United States,54184,Media representatives,A,All establishments,001,All firms,2002,2397,2728526,100.0,895539,221130,19130
0100000US,,United States,54184,Media representatives,A,All establishments,804,4 largest firms,2002,144,438334,16.1,176813,41571,2728
0100000US,,United States,54184,Media representatives,A,All establishments,808,8 largest firms,2002,204,732496,26.8,273196,70388,3914
0100000US,,United States,54184,Media representatives,A,All establishments,820,20 largest firms,2002,257,1049951,38.5,389224,99316,5940
0100000US,,United States,54184,Media representatives,A,All establishments,850,50 largest firms,2002,331,1352752,49.6,470252,119932,7495
0100000US,,United States,54184,Media representatives,T,Establishments subject to federal income tax,001,All firms,2002,2397,2728526,100.0,895539,221130,19130
0100000US,,United States,54184,Media representatives,T,Establishments subject to federal income tax,804,4 largest firms,2002,144,438334,16.1,176813,41571,2728
0100000US,,United States,54184,Media representatives,T,Establishments subject to federal income tax,808,8 largest firms,2002,204,732496,26.8,273196,70388,3914
0100000US,,United States,54184,Media representatives,T,Establishments subject to federal income tax,820,20 largest firms,2002,257,1049951,38.5,389224,99316,5940
0100000US,,United States,54184,Media representatives,T,Establishments subject to federal income tax,850,50 largest firms,2002,331,1352752,49.6,470252,119932,7495
0100000US,,United States,541840,Media representatives,A,All establishments,001,All firms,2002,2397,2728526,100.0,895539,221130,19130
0100000US,,United States,541840,Media representatives,A,All establishments,804,4 largest firms,2002,144,438334,16.1,176813,41571,2728
0100000US,,United States,541840,Media representatives,A,All establishments,808,8 largest firms,2002,204,732496,26.8,273196,70388,3914
0100000US,,United States,541840,Media representatives,A,All establishments,820,20 largest firms,2002,257,1049951,38.5,389224,99316,5940
0100000US,,United States,541840,Media representatives,A,All establishments,850,50 largest firms,2002,331,1352752,49.6,470252,119932,7495
0100000US,,United States,541840,Media representatives,T,Establishments subject to federal income tax,001,All firms,2002,2397,2728526,100.0,895539,221130,19130
0100000US,,United States,541840,Media representatives,T,Establishments subject to federal income tax,804,4 largest firms,2002,144,438334,16.1,176813,41571,2728
0100000US,,United States,541840,Media representatives,T,Establishments subject to federal income tax,808,8 largest firms,2002,204,732496,26.8,273196,70388,3914
0100000US,,United States,541840,Media representatives,T,Establishments subject to federal income tax,820,20 largest firms,2002,257,1049951,38.5,389224,99316,5940
0100000US,,United States,541840,Media representatives,T,Establishments subject to federal income tax,850,50 largest firms,2002,331,1352752,49.6,470252,119932,7495
0100000US,,United States,5418401,Radio and television advertising representatives,A,All establishments,001,All firms,2002,930,1214979,100.0,441493,112034,8150
0100000US,,United States,5418401,Radio and television advertising representatives,A,All establishments,804,4 largest firms,2002,119,403934,33.2,156438,42978,2122
0100000US,,United States,5418401,Radio and television advertising representatives,A,All establishments,808,8 largest firms,2002,191,593596,48.9,236113,63128,3303
0100000US,,United States,5418401,Radio and television advertising representatives,A,All establishments,820,20 largest firms,2002,217,767348,63.2,294806,77002,4179
0100000US,,United States,5418401,Radio and television advertising representatives,A,All establishments,850,50 largest firms,2002,262,904388,74.4,337568,87208,5023
0100000US,,United States,5418401,Radio and television advertising representatives,T,Establishments subject to federal income tax,001,All firms,2002,930,1214979,100.0,441493,112034,8150
0100000US,,United States,5418401,Radio and television advertising representatives,T,Establishments subject to federal income tax,804,4 largest firms,2002,119,403934,33.2,156438,42978,2122
0100000US,,United States,5418401,Radio and television advertising representatives,T,Establishments subject to federal income tax,808,8 largest firms,2002,191,593596,48.9,236113,63128,3303
0100000US,,United States,5418401,Radio and television advertising representatives,T,Establishments subject to federal income tax,820,20 largest firms,2002,217,767348,63.2,294806,77002,4179
0100000US,,United States,5418401,Radio and television advertising representatives,T,Establishments subject to federal income tax,850,50 largest firms,2002,262,904388,74.4,337568,87208,5023
0100000US,,United States,5418402,Publishers' advertising representatives,A,All establishments,001,All firms,2002,1467,1513547,100.0,454046,109096,10980
0100000US,,United States,5418402,Publishers' advertising representatives,A,All establishments,804,4 largest firms,2002,54,275845,18.2,83880,18938,1351
0100000US,,United States,5418402,Publishers' advertising representatives,A,All establishments,808,8 largest firms,2002,61,366942,24.2,117462,27376,2182
0100000US,,United States,5418402,Publishers' advertising representatives,A,All establishments,820,20 largest firms,2002,95,510217,33.7,155574,37651,2925
0100000US,,United States,5418402,Publishers' advertising representatives,A,All establishments,850,50 largest firms,2002,126,691324,45.7,200151,47991,3842
0100000US,,United States,5418402,Publishers' advertising representatives,T,Establishments subject to federal income tax,001,All firms,2002,1467,1513547,100.0,454046,109096,10980
0100000US,,United States,5418402,Publishers' advertising representatives,T,Establishments subject to federal income tax,804,4 largest firms,2002,54,275845,18.2,83880,18938,1351
0100000US,,United States,5418402,Publishers' advertising representatives,T,Establishments subject to federal income tax,808,8 largest firms,2002,61,366942,24.2,117462,27376,2182
0100000US,,United States,5418402,Publishers' advertising representatives,T,Establishments subject to federal income tax,820,20 largest firms,2002,95,510217,33.7,155574,37651,2925
0100000US,,United States,5418402,Publishers' advertising representatives,T,Establishments subject to federal income tax,850,50 largest firms,2002,126,691324,45.7,200151,47991,3842
0100000US,,United States,54185,Display advertising,A,All establishments,001,All firms,2002,2526,4616626,100.0,930448,229704,26666
0100000US,,United States,54185,Display advertising,A,All establishments,804,4 largest firms,2002,325,2103489,45.6,318289,80254,10892
0100000US,,United States,54185,Display advertising,A,All establishments,808,8 largest firms,2002,342,2425396,52.5,356526,90601,11530
0100000US,,United States,54185,Display advertising,A,All establishments,820,20 largest firms,2002,383,2839425,61.5,473486,121496,13591
0100000US,,United States,54185,Display advertising,A,All establishments,850,50 largest firms,2002,452,3234123,70.1,567196,143240,15544
0100000US,,United States,54185,Display advertising,T,Establishments subject to federal income tax,001,All firms,2002,2526,4616626,100.0,930448,229704,26666
0100000US,,United States,54185,Display advertising,T,Establishments subject to federal income tax,804,4 largest firms,2002,325,2103489,45.6,318289,80254,10892
0100000US,,United States,54185,Display advertising,T,Establishments subject to federal income tax,808,8 largest firms,2002,342,2425396,52.5,356526,90601,11530
0100000US,,United States,54185,Display advertising,T,Establishments subject to federal income tax,820,20 largest firms,2002,383,2839425,61.5,473486,121496,13591
0100000US,,United States,54185,Display advertising,T,Establishments subject to federal income tax,850,50 largest firms,2002,452,3234123,70.1,567196,143240,15544
0100000US,,United States,541850,Display advertising,A,All establishments,001,All firms,2002,2526,4616626,100.0,930448,229704,26666
0100000US,,United States,541850,Display advertising,A,All establishments,804,4 largest firms,2002,325,2103489,45.6,318289,80254,10892
0100000US,,United States,541850,Display advertising,A,All establishments,808,8 largest firms,2002,342,2425396,52.5,356526,90601,11530
0100000US,,United States,541850,Display advertising,A,All establishments,820,20 largest firms,2002,383,2839425,61.5,473486,121496,13591
0100000US,,United States,541850,Display advertising,A,All establishments,850,50 largest firms,2002,452,3234123,70.1,567196,143240,15544
0100000US,,United States,541850,Display advertising,T,Establishments subject to federal income tax,001,All firms,2002,2526,4616626,100.0,930448,229704,26666
0100000US,,United States,541850,Display advertising,T,Establishments subject to federal income tax,804,4 largest firms,2002,325,2103489,45.6,318289,80254,10892
0100000US,,United States,541850,Display advertising,T,Establishments subject to federal income tax,808,8 largest firms,2002,342,2425396,52.5,356526,90601,11530
0100000US,,United States,541850,Display advertising,T,Establishments subject to federal income tax,820,20 largest firms,2002,383,2839425,61.5,473486,121496,13591
0100000US,,United States,541850,Display advertising,T,Establishments subject to federal income tax,850,50 largest firms,2002,452,3234123,70.1,567196,143240,15544
0100000US,,United States,54186,Direct mail advertising,A,All establishments,001,All firms,2002,3754,10544455,100.0,2729932,676275,76490
0100000US,,United States,54186,Direct mail advertising,A,All establishments,804,4 largest firms,2002,81,1959413,18.6,329363,90799,7415
0100000US,,United States,54186,Direct mail advertising,A,All establishments,808,8 largest firms,2002,107,2483040,23.5,466615,126741,11367
0100000US,,United States,54186,Direct mail advertising,A,All establishments,820,20 largest firms,2002,128,3398715,32.2,718101,191617,17035
0100000US,,United States,54186,Direct mail advertising,A,All establishments,850,50 largest firms,2002,193,4595865,43.6,1032838,271524,25745
0100000US,,United States,54186,Direct mail advertising,T,Establishments subject to federal income tax,001,All firms,2002,3754,10544455,100.0,2729932,676275,76490
0100000US,,United States,54186,Direct mail advertising,T,Establishments subject to federal income tax,804,4 largest firms,2002,81,1959413,18.6,329363,90799,7415
0100000US,,United States,54186,Direct mail advertising,T,Establishments subject to federal income tax,808,8 largest firms,2002,107,2483040,23.5,466615,126741,11367
0100000US,,United States,54186,Direct mail advertising,T,Establishments subject to federal income tax,820,20 largest firms,2002,128,3398715,32.2,718101,191617,17035
0100000US,,United States,54186,Direct mail advertising,T,Establishments subject to federal income tax,850,50 largest firms,2002,193,4595865,43.6,1032838,271524,25745
0100000US,,United States,541860,Direct mail advertising,A,All establishments,001,All firms,2002,3754,10544455,100.0,2729932,676275,76490
0100000US,,United States,541860,Direct mail advertising,A,All establishments,804,4 largest firms,2002,81,1959413,18.6,329363,90799,7415
0100000US,,United States,541860,Direct mail advertising,A,All establishments,808,8 largest firms,2002,107,2483040,23.5,466615,126741,11367
0100000US,,United States,541860,Direct mail advertising,A,All establishments,820,20 largest firms,2002,128,3398715,32.2,718101,191617,17035
0100000US,,United States,541860,Direct mail advertising,A,All establishments,850,50 largest firms,2002,193,4595865,43.6,1032838,271524,25745
0100000US,,United States,541860,Direct mail advertising,T,Establishments subject to federal income tax,001,All firms,2002,3754,10544455,100.0,2729932,676275,76490
0100000US,,United States,541860,Direct mail advertising,T,Establishments subject to federal income tax,804,4 largest firms,2002,81,1959413,18.6,329363,90799,7415
0100000US,,United States,541860,Direct mail advertising,T,Establishments subject to federal income tax,808,8 largest firms,2002,107,2483040,23.5,466615,126741,11367
0100000US,,United States,541860,Direct mail advertising,T,Establishments subject to federal income tax,820,20 largest firms,2002,128,3398715,32.2,718101,191617,17035
0100000US,,United States,541860,Direct mail advertising,T,Establishments subject to federal income tax,850,50 largest firms,2002,193,4595865,43.6,1032838,271524,25745
0100000US,,United States,54187,Advertising material distribution services,A,All establishments,001,All firms,2002,646,1487845,100.0,357684,85787,10006
0100000US,,United States,54187,Advertising material distribution services,A,All establishments,804,4 largest firms,2002,65,622970,41.9,114816,28660,2564
0100000US,,United States,54187,Advertising material distribution services,A,All establishments,808,8 largest firms,2002,71,766488,51.5,169326,39099,3537
0100000US,,United States,54187,Advertising material distribution services,A,All establishments,820,20 largest firms,2002,101,1008883,67.8,223792,50834,4880
0100000US,,United States,54187,Advertising material distribution services,A,All establishments,850,50 largest firms,2002,141,1221961,82.1,286610,68631,6799
0100000US,,United States,54187,Advertising material distribution services,T,Establishments subject to federal income tax,001,All firms,2002,646,1487845,100.0,357684,85787,10006
0100000US,,United States,54187,Advertising material distribution services,T,Establishments subject to federal income tax,804,4 largest firms,2002,65,622970,41.9,114816,28660,2564
0100000US,,United States,54187,Advertising material distribution services,T,Establishments subject to federal income tax,808,8 largest firms,2002,71,766488,51.5,169326,39099,3537
0100000US,,United States,54187,Advertising material distribution services,T,Establishments subject to federal income tax,820,20 largest firms,2002,101,1008883,67.8,223792,50834,4880
0100000US,,United States,54187,Advertising material distribution services,T,Establishments subject to federal income tax,850,50 largest firms,2002,141,1221961,82.1,286610,68631,6799
0100000US,,United States,541870,Advertising material distribution services,A,All establishments,001,All firms,2002,646,1487845,100.0,357684,85787,10006
0100000US,,United States,541870,Advertising material distribution services,A,All establishments,804,4 largest firms,2002,65,622970,41.9,114816,28660,2564
0100000US,,United States,541870,Advertising material distribution services,A,All establishments,808,8 largest firms,2002,71,766488,51.5,169326,39099,3537
0100000US,,United States,541870,Advertising material distribution services,A,All establishments,820,20 largest firms,2002,101,1008883,67.8,223792,50834,4880
0100000US,,United States,541870,Advertising material distribution services,A,All establishments,850,50 largest firms,2002,141,1221961,82.1,286610,68631,6799
0100000US,,United States,541870,Advertising material distribution services,T,Establishments subject to federal income tax,001,All firms,2002,646,1487845,100.0,357684,85787,10006
0100000US,,United States,541870,Advertising material distribution services,T,Establishments subject to federal income tax,804,4 largest firms,2002,65,622970,41.9,114816,28660,2564
0100000US,,United States,541870,Advertising material distribution services,T,Establishments subject to federal income tax,808,8 largest firms,2002,71,766488,51.5,169326,39099,3537
0100000US,,United States,541870,Advertising material distribution services,T,Establishments subject to federal income tax,820,20 largest firms,2002,101,1008883,67.8,223792,50834,4880
0100000US,,United States,541870,Advertising material distribution services,T,Establishments subject to federal income tax,850,50 largest firms,2002,141,1221961,82.1,286610,68631,6799
0100000US,,United States,54189,Other services related to advertising,A,All establishments,001,All firms,2002,8500,8844402,100.0,1837463,460074,70519
0100000US,,United States,54189,Other services related to advertising,A,All establishments,804,4 largest firms,2002,68,667569,7.5,69302,18766,1609
0100000US,,United States,54189,Other services related to advertising,A,All establishments,808,8 largest firms,2002,72,1009068,11.4,137214,34862,6463
0100000US,,United States,54189,Other services related to advertising,A,All establishments,820,20 largest firms,2002,226,1652345,18.7,286727,75592,14983
0100000US,,United States,54189,Other services related to advertising,A,All establishments,850,50 largest firms,2002,302,2516822,28.5,489660,125917,22268
0100000US,,United States,54189,Other services related to advertising,T,Establishments subject to federal income tax,001,All firms,2002,8500,8844402,100.0,1837463,460074,70519
0100000US,,United States,54189,Other services related to advertising,T,Establishments subject to federal income tax,804,4 largest firms,2002,68,667569,7.5,69302,18766,1609
0100000US,,United States,54189,Other services related to advertising,T,Establishments subject to federal income tax,808,8 largest firms,2002,72,1009068,11.4,137214,34862,6463
0100000US,,United States,54189,Other services related to advertising,T,Establishments subject to federal income tax,820,20 largest firms,2002,226,1652345,18.7,286727,75592,14983
0100000US,,United States,54189,Other services related to advertising,T,Establishments subject to federal income tax,850,50 largest firms,2002,302,2516822,28.5,489660,125917,22268
0100000US,,United States,541890,Other services related to advertising,A,All establishments,001,All firms,2002,8500,8844402,100.0,1837463,460074,70519
0100000US,,United States,541890,Other services related to advertising,A,All establishments,804,4 largest firms,2002,68,667569,7.5,69302,18766,1609
0100000US,,United States,541890,Other services related to advertising,A,All establishments,808,8 largest firms,2002,72,1009068,11.4,137214,34862,6463
0100000US,,United States,541890,Other services related to advertising,A,All establishments,820,20 largest firms,2002,226,1652345,18.7,286727,75592,14983
0100000US,,United States,541890,Other services related to advertising,A,All establishments,850,50 largest firms,2002,302,2516822,28.5,489660,125917,22268
0100000US,,United States,541890,Other services related to advertising,T,Establishments subject to federal income tax,001,All firms,2002,8500,8844402,100.0,1837463,460074,70519
0100000US,,United States,541890,Other services related to advertising,T,Establishments subject to federal income tax,804,4 largest firms,2002,68,667569,7.5,69302,18766,1609
0100000US,,United States,541890,Other services related to advertising,T,Establishments subject to federal income tax,808,8 largest firms,2002,72,1009068,11.4,137214,34862,6463
0100000US,,United States,541890,Other services related to advertising,T,Establishments subject to federal income tax,820,20 largest firms,2002,226,1652345,18.7,286727,75592,14983
0100000US,,United States,541890,Other services related to advertising,T,Establishments subject to federal income tax,850,50 largest firms,2002,302,2516822,28.5,489660,125917,22268
0100000US,,United States,5418902,Advertising specialties goods distributor,A,All establishments,001,All firms,2002,4419,6514121,100.0,1109860,270158,30290
0100000US,,United States,5418902,Advertising specialties goods distributor,A,All establishments,804,4 largest firms,2002,55,647486,9.9,62143,15575,1502
0100000US,,United States,5418902,Advertising specialties goods distributor,A,All establishments,808,8 largest firms,2002,78,912180,14.0,96117,23765,2188
0100000US,,United States,5418902,Advertising specialties goods distributor,A,All establishments,820,20 largest firms,2002,97,1461657,22.4,214600,57054,4534
0100000US,,United States,5418902,Advertising specialties goods distributor,A,All establishments,850,50 largest firms,2002,156,2137173,32.8,333740,87060,6614
0100000US,,United States,5418902,Advertising specialties goods distributor,T,Establishments subject to federal income tax,001,All firms,2002,4419,6514121,100.0,1109860,270158,30290
0100000US,,United States,5418902,Advertising specialties goods distributor,T,Establishments subject to federal income tax,804,4 largest firms,2002,55,647486,9.9,62143,15575,1502
0100000US,,United States,5418902,Advertising specialties goods distributor,T,Establishments subject to federal income tax,808,8 largest firms,2002,78,912180,14.0,96117,23765,2188
0100000US,,United States,5418902,Advertising specialties goods distributor,T,Establishments subject to federal income tax,820,20 largest firms,2002,97,1461657,22.4,214600,57054,4534
0100000US,,United States,5418902,Advertising specialties goods distributor,T,Establishments subject to federal income tax,850,50 largest firms,2002,156,2137173,32.8,333740,87060,6614
0100000US,,United States,5418903,Sign painting and lettering shop,A,All establishments,001,All firms,2002,2844,889024,100.0,271033,64563,12231
0100000US,,United States,5418903,Sign painting and lettering shop,A,All establishments,804,4 largest firms,2002,4,30796,3.5,14650,3859,749
0100000US,,United States,5418903,Sign painting and lettering shop,A,All establishments,808,8 largest firms,2002,8,46509,5.2,20438,5161,906
0100000US,,United States,5418903,Sign painting and lettering shop,A,All establishments,820,20 largest firms,2002,20,83752,9.4,30262,7381,1182
0100000US,,United States,5418903,Sign painting and lettering shop,A,All establishments,850,50 largest firms,2002,55,151376,17.0,54653,13102,1954
0100000US,,United States,5418903,Sign painting and lettering shop,T,Establishments subject to federal income tax,001,All firms,2002,2844,889024,100.0,271033,64563,12231
0100000US,,United States,5418903,Sign painting and lettering shop,T,Establishments subject to federal income tax,804,4 largest firms,2002,4,30796,3.5,14650,3859,749
0100000US,,United States,5418903,Sign painting and lettering shop,T,Establishments subject to federal income tax,808,8 largest firms,2002,8,46509,5.2,20438,5161,906
0100000US,,United States,5418903,Sign painting and lettering shop,T,Establishments subject to federal income tax,820,20 largest firms,2002,20,83752,9.4,30262,7381,1182
0100000US,,United States,5418903,Sign painting and lettering shop,T,Establishments subject to federal income tax,850,50 largest firms,2002,55,151376,17.0,54653,13102,1954
0100000US,,United States,5419,"Other professional, scientific, and technical services",A,All establishments,001,All firms,2002,66525,41693231,100.0,13779163,3201788,508389
0100000US,,United States,5419,"Other professional, scientific, and technical services",A,All establishments,804,4 largest firms,2002,729,2727506,6.5,786737,215294,21813
0100000US,,United States,5419,"Other professional, scientific, and technical services",A,All establishments,808,8 largest firms,2002,1022,4549946,10.9,1393179,368551,35528
0100000US,,United States,5419,"Other professional, scientific, and technical services",A,All establishments,820,20 largest firms,2002,5310,7005599,16.8,2083915,541337,58803
0100000US,,United States,5419,"Other professional, scientific, and technical services",A,All establishments,850,50 largest firms,2002,5862,9016802,21.6,2775416,711145,80232
0100000US,,United States,5419,"Other professional, scientific, and technical services",T,Establishments subject to federal income tax,001,All firms,2002,66525,41693231,100.0,13779163,3201788,508389
0100000US,,United States,5419,"Other professional, scientific, and technical services",T,Establishments subject to federal income tax,804,4 largest firms,2002,729,2727506,6.5,786737,215294,21813
0100000US,,United States,5419,"Other professional, scientific, and technical services",T,Establishments subject to federal income tax,808,8 largest firms,2002,1022,4549946,10.9,1393179,368551,35528
0100000US,,United States,5419,"Other professional, scientific, and technical services",T,Establishments subject to federal income tax,820,20 largest firms,2002,5310,7005599,16.8,2083915,541337,58803
0100000US,,United States,5419,"Other professional, scientific, and technical services",T,Establishments subject to federal income tax,850,50 largest firms,2002,5862,9016802,21.6,2775416,711145,80232
0100000US,,United States,54191,Marketing research and public opinion polling,A,All establishments,001,All firms,2002,5460,10890323,100.0,4080844,1008632,122359
0100000US,,United States,54191,Marketing research and public opinion polling,A,All establishments,804,4 largest firms,2002,100,2524553,23.2,788917,227663,14951
0100000US,,United States,54191,Marketing research and public opinion polling,A,All establishments,808,8 largest firms,2002,177,3745579,34.4,1247564,340326,24539
0100000US,,United States,54191,Marketing research and public opinion polling,A,All establishments,820,20 largest firms,2002,310,4966460,45.6,1708526,452138,35324
0100000US,,United States,54191,Marketing research and public opinion polling,A,All establishments,850,50 largest firms,2002,575,5928699,54.4,2103285,544116,51356
0100000US,,United States,54191,Marketing research and public opinion polling,T,Establishments subject to federal income tax,001,All firms,2002,5460,10890323,100.0,4080844,1008632,122359
0100000US,,United States,54191,Marketing research and public opinion polling,T,Establishments subject to federal income tax,804,4 largest firms,2002,100,2524553,23.2,788917,227663,14951
0100000US,,United States,54191,Marketing research and public opinion polling,T,Establishments subject to federal income tax,808,8 largest firms,2002,177,3745579,34.4,1247564,340326,24539
0100000US,,United States,54191,Marketing research and public opinion polling,T,Establishments subject to federal income tax,820,20 largest firms,2002,310,4966460,45.6,1708526,452138,35324
0100000US,,United States,54191,Marketing research and public opinion polling,T,Establishments subject to federal income tax,850,50 largest firms,2002,575,5928699,54.4,2103285,544116,51356
0100000US,,United States,541910,Marketing research and public opinion polling,A,All establishments,001,All firms,2002,5460,10890323,100.0,4080844,1008632,122359
0100000US,,United States,541910,Marketing research and public opinion polling,A,All establishments,804,4 largest firms,2002,100,2524553,23.2,788917,227663,14951
0100000US,,United States,541910,Marketing research and public opinion polling,A,All establishments,808,8 largest firms,2002,177,3745579,34.4,1247564,340326,24539
0100000US,,United States,541910,Marketing research and public opinion polling,A,All establishments,820,20 largest firms,2002,310,4966460,45.6,1708526,452138,35324
0100000US,,United States,541910,Marketing research and public opinion polling,A,All establishments,850,50 largest firms,2002,575,5928699,54.4,2103285,544116,51356
0100000US,,United States,541910,Marketing research and public opinion polling,T,Establishments subject to federal income tax,001,All firms,2002,5460,10890323,100.0,4080844,1008632,122359
0100000US,,United States,541910,Marketing research and public opinion polling,T,Establishments subject to federal income tax,804,4 largest firms,2002,100,2524553,23.2,788917,227663,14951
0100000US,,United States,541910,Marketing research and public opinion polling,T,Establishments subject to federal income tax,808,8 largest firms,2002,177,3745579,34.4,1247564,340326,24539
0100000US,,United States,541910,Marketing research and public opinion polling,T,Establishments subject to federal income tax,820,20 largest firms,2002,310,4966460,45.6,1708526,452138,35324
0100000US,,United States,541910,Marketing research and public opinion polling,T,Establishments subject to federal income tax,850,50 largest firms,2002,575,5928699,54.4,2103285,544116,51356
0100000US,,United States,54192,Photographic services,A,All establishments,001,All firms,2002,18741,6538064,100.0,1656052,371230,79630
0100000US,,United States,54192,Photographic services,A,All establishments,804,4 largest firms,2002,4369,1543261,23.6,320945,69543,20174
0100000US,,United States,54192,Photographic services,A,All establishments,808,8 largest firms,2002,4675,1859336,28.4,430474,94094,24965
0100000US,,United States,54192,Photographic services,A,All establishments,820,20 largest firms,2002,4936,2118143,32.4,499087,109561,28427
0100000US,,United States,54192,Photographic services,A,All establishments,850,50 largest firms,2002,5184,2378886,36.4,579870,125340,30617
0100000US,,United States,54192,Photographic services,T,Establishments subject to federal income tax,001,All firms,2002,18741,6538064,100.0,1656052,371230,79630
0100000US,,United States,54192,Photographic services,T,Establishments subject to federal income tax,804,4 largest firms,2002,4369,1543261,23.6,320945,69543,20174
0100000US,,United States,54192,Photographic services,T,Establishments subject to federal income tax,808,8 largest firms,2002,4675,1859336,28.4,430474,94094,24965
0100000US,,United States,54192,Photographic services,T,Establishments subject to federal income tax,820,20 largest firms,2002,4936,2118143,32.4,499087,109561,28427
0100000US,,United States,54192,Photographic services,T,Establishments subject to federal income tax,850,50 largest firms,2002,5184,2378886,36.4,579870,125340,30617
0100000US,,United States,541921,"Photography studios, portrait",A,All establishments,001,All firms,2002,14545,4751987,100.0,1143508,248971,63880
0100000US,,United States,541921,"Photography studios, portrait",A,All establishments,804,4 largest firms,2002,4369,1543261,32.5,320945,69543,20174
0100000US,,United States,541921,"Photography studios, portrait",A,All establishments,808,8 largest firms,2002,4695,1859013,39.1,422387,91364,24469
0100000US,,United States,541921,"Photography studios, portrait",A,All establishments,820,20 largest firms,2002,5062,2072370,43.6,489334,105901,27982
0100000US,,United States,541921,"Photography studios, portrait",A,All establishments,850,50 largest firms,2002,5133,2268811,47.7,546488,118287,30008
0100000US,,United States,541921,"Photography studios, portrait",T,Establishments subject to federal income tax,001,All firms,2002,14545,4751987,100.0,1143508,248971,63880
0100000US,,United States,541921,"Photography studios, portrait",T,Establishments subject to federal income tax,804,4 largest firms,2002,4369,1543261,32.5,320945,69543,20174
