GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VALPCT,PAYANT,PAYQ1T,EMP
0100000US,,United States,624110,Child and youth services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,237,1175689,14.3,309714,73574,11988
0100000US,,United States,624110,Child and youth services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,594,1911621,23.3,541208,130229,21122
0100000US,,United States,624110,Child and youth services,T,Establishments subject to federal income tax,001,All firms,2002,1340,721712,100.0,277585,65831,13266
0100000US,,United States,624110,Child and youth services,T,Establishments subject to federal income tax,804,4 largest firms,2002,40,90792,12.6,20156,4951,763
0100000US,,United States,624110,Child and youth services,T,Establishments subject to federal income tax,808,8 largest firms,2002,75,145651,20.2,35251,8656,1315
0100000US,,United States,624110,Child and youth services,T,Establishments subject to federal income tax,820,20 largest firms,2002,106,234479,32.5,75997,18688,3214
0100000US,,United States,624110,Child and youth services,T,Establishments subject to federal income tax,850,50 largest firms,2002,147,343740,47.6,122300,29021,5155
0100000US,,United States,62412,Services for the elderly and persons with disabilities,A,All establishments,001,All firms,2002,15156,15283681,100.0,6341939,1532361,381097
0100000US,,United States,62412,Services for the elderly and persons with disabilities,A,All establishments,804,4 largest firms,2002,127,623396,4.1,112206,27418,4777
0100000US,,United States,62412,Services for the elderly and persons with disabilities,A,All establishments,808,8 largest firms,2002,141,1154145,7.6,171848,41649,6221
0100000US,,United States,62412,Services for the elderly and persons with disabilities,A,All establishments,820,20 largest firms,2002,169,2230748,14.6,292933,70722,9133
0100000US,,United States,62412,Services for the elderly and persons with disabilities,A,All establishments,850,50 largest firms,2002,441,3574117,23.4,816864,201567,39466
0100000US,,United States,62412,Services for the elderly and persons with disabilities,N,Establishments exempt from federal income tax,001,All firms,2002,11092,13047443,100.0,5137856,1256223,288946
0100000US,,United States,62412,Services for the elderly and persons with disabilities,N,Establishments exempt from federal income tax,804,4 largest firms,2002,127,623396,4.8,112206,27418,4777
0100000US,,United States,62412,Services for the elderly and persons with disabilities,N,Establishments exempt from federal income tax,808,8 largest firms,2002,141,1154145,8.8,171848,41649,6221
0100000US,,United States,62412,Services for the elderly and persons with disabilities,N,Establishments exempt from federal income tax,820,20 largest firms,2002,169,2230748,17.1,292933,70722,9133
0100000US,,United States,62412,Services for the elderly and persons with disabilities,N,Establishments exempt from federal income tax,850,50 largest firms,2002,383,3542625,27.2,779459,194990,33095
0100000US,,United States,62412,Services for the elderly and persons with disabilities,T,Establishments subject to federal income tax,001,All firms,2002,4064,2236238,100.0,1204083,276138,92151
0100000US,,United States,62412,Services for the elderly and persons with disabilities,T,Establishments subject to federal income tax,804,4 largest firms,2002,82,131110,5.9,73016,16630,9028
0100000US,,United States,62412,Services for the elderly and persons with disabilities,T,Establishments subject to federal income tax,808,8 largest firms,2002,134,203232,9.1,105407,24420,11065
0100000US,,United States,62412,Services for the elderly and persons with disabilities,T,Establishments subject to federal income tax,820,20 largest firms,2002,219,350191,15.7,196564,45707,17256
0100000US,,United States,62412,Services for the elderly and persons with disabilities,T,Establishments subject to federal income tax,850,50 largest firms,2002,333,557481,24.9,310998,71374,25720
0100000US,,United States,624120,Services for the elderly and persons with disabilities,A,All establishments,001,All firms,2002,15156,15283681,100.0,6341939,1532361,381097
0100000US,,United States,624120,Services for the elderly and persons with disabilities,A,All establishments,804,4 largest firms,2002,127,623396,4.1,112206,27418,4777
0100000US,,United States,624120,Services for the elderly and persons with disabilities,A,All establishments,808,8 largest firms,2002,141,1154145,7.6,171848,41649,6221
0100000US,,United States,624120,Services for the elderly and persons with disabilities,A,All establishments,820,20 largest firms,2002,169,2230748,14.6,292933,70722,9133
0100000US,,United States,624120,Services for the elderly and persons with disabilities,A,All establishments,850,50 largest firms,2002,441,3574117,23.4,816864,201567,39466
0100000US,,United States,624120,Services for the elderly and persons with disabilities,N,Establishments exempt from federal income tax,001,All firms,2002,11092,13047443,100.0,5137856,1256223,288946
0100000US,,United States,624120,Services for the elderly and persons with disabilities,N,Establishments exempt from federal income tax,804,4 largest firms,2002,127,623396,4.8,112206,27418,4777
0100000US,,United States,624120,Services for the elderly and persons with disabilities,N,Establishments exempt from federal income tax,808,8 largest firms,2002,141,1154145,8.8,171848,41649,6221
0100000US,,United States,624120,Services for the elderly and persons with disabilities,N,Establishments exempt from federal income tax,820,20 largest firms,2002,169,2230748,17.1,292933,70722,9133
0100000US,,United States,624120,Services for the elderly and persons with disabilities,N,Establishments exempt from federal income tax,850,50 largest firms,2002,383,3542625,27.2,779459,194990,33095
0100000US,,United States,624120,Services for the elderly and persons with disabilities,T,Establishments subject to federal income tax,001,All firms,2002,4064,2236238,100.0,1204083,276138,92151
0100000US,,United States,624120,Services for the elderly and persons with disabilities,T,Establishments subject to federal income tax,804,4 largest firms,2002,82,131110,5.9,73016,16630,9028
0100000US,,United States,624120,Services for the elderly and persons with disabilities,T,Establishments subject to federal income tax,808,8 largest firms,2002,134,203232,9.1,105407,24420,11065
0100000US,,United States,624120,Services for the elderly and persons with disabilities,T,Establishments subject to federal income tax,820,20 largest firms,2002,219,350191,15.7,196564,45707,17256
0100000US,,United States,624120,Services for the elderly and persons with disabilities,T,Establishments subject to federal income tax,850,50 largest firms,2002,333,557481,24.9,310998,71374,25720
0100000US,,United States,62419,Other individual and family services,A,All establishments,001,All firms,2002,24943,20435873,100.0,8028902,1951037,375588
0100000US,,United States,62419,Other individual and family services,A,All establishments,804,4 largest firms,2002,198,1020210,5.0,361980,88447,19789
0100000US,,United States,62419,Other individual and family services,A,All establishments,808,8 largest firms,2002,217,1457644,7.1,461602,112563,21660
0100000US,,United States,62419,Other individual and family services,A,All establishments,820,20 largest firms,2002,357,2107996,10.3,597103,146438,26366
0100000US,,United States,62419,Other individual and family services,A,All establishments,850,50 largest firms,2002,619,3089495,15.1,860713,209784,38053
0100000US,,United States,62419,Other individual and family services,N,Establishments exempt from federal income tax,001,All firms,2002,19460,18355938,100.0,7263216,1768823,341795
0100000US,,United States,62419,Other individual and family services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,179,1006894,5.5,340626,81972,18998
0100000US,,United States,62419,Other individual and family services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,195,1380913,7.5,418040,100584,20657
0100000US,,United States,62419,Other individual and family services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,375,1906450,10.4,546051,132027,26076
0100000US,,United States,62419,Other individual and family services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,589,2836992,15.5,803885,194320,36699
0100000US,,United States,62419,Other individual and family services,T,Establishments subject to federal income tax,001,All firms,2002,5483,2079935,100.0,765686,182214,33793
0100000US,,United States,62419,Other individual and family services,T,Establishments subject to federal income tax,804,4 largest firms,2002,27,338698,16.3,73235,19753,2012
0100000US,,United States,62419,Other individual and family services,T,Establishments subject to federal income tax,808,8 largest firms,2002,39,445735,21.4,113653,29159,3548
0100000US,,United States,62419,Other individual and family services,T,Establishments subject to federal income tax,820,20 largest firms,2002,106,581252,27.9,162876,40770,5348
0100000US,,United States,62419,Other individual and family services,T,Establishments subject to federal income tax,850,50 largest firms,2002,208,753633,36.2,221777,55155,7723
0100000US,,United States,624190,Other individual and family services,A,All establishments,001,All firms,2002,24943,20435873,100.0,8028902,1951037,375588
0100000US,,United States,624190,Other individual and family services,A,All establishments,804,4 largest firms,2002,198,1020210,5.0,361980,88447,19789
0100000US,,United States,624190,Other individual and family services,A,All establishments,808,8 largest firms,2002,217,1457644,7.1,461602,112563,21660
0100000US,,United States,624190,Other individual and family services,A,All establishments,820,20 largest firms,2002,357,2107996,10.3,597103,146438,26366
0100000US,,United States,624190,Other individual and family services,A,All establishments,850,50 largest firms,2002,619,3089495,15.1,860713,209784,38053
0100000US,,United States,624190,Other individual and family services,N,Establishments exempt from federal income tax,001,All firms,2002,19460,18355938,100.0,7263216,1768823,341795
0100000US,,United States,624190,Other individual and family services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,179,1006894,5.5,340626,81972,18998
0100000US,,United States,624190,Other individual and family services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,195,1380913,7.5,418040,100584,20657
0100000US,,United States,624190,Other individual and family services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,375,1906450,10.4,546051,132027,26076
0100000US,,United States,624190,Other individual and family services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,589,2836992,15.5,803885,194320,36699
0100000US,,United States,624190,Other individual and family services,T,Establishments subject to federal income tax,001,All firms,2002,5483,2079935,100.0,765686,182214,33793
0100000US,,United States,624190,Other individual and family services,T,Establishments subject to federal income tax,804,4 largest firms,2002,27,338698,16.3,73235,19753,2012
0100000US,,United States,624190,Other individual and family services,T,Establishments subject to federal income tax,808,8 largest firms,2002,39,445735,21.4,113653,29159,3548
0100000US,,United States,624190,Other individual and family services,T,Establishments subject to federal income tax,820,20 largest firms,2002,106,581252,27.9,162876,40770,5348
0100000US,,United States,624190,Other individual and family services,T,Establishments subject to federal income tax,850,50 largest firms,2002,208,753633,36.2,221777,55155,7723
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",A,All establishments,001,All firms,2002,12481,14005774,100.0,3275523,793798,145929
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",A,All establishments,804,4 largest firms,2002,66,2910278,20.8,191702,46707,3582
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",A,All establishments,808,8 largest firms,2002,72,3527173,25.2,203231,49436,3806
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",A,All establishments,820,20 largest firms,2002,168,4315749,30.8,322988,78738,7922
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",A,All establishments,850,50 largest firms,2002,232,5389016,38.5,425862,102083,10940
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",N,Establishments exempt from federal income tax,001,All firms,2002,12133,13923572,100.0,3250281,787567,144498
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",N,Establishments exempt from federal income tax,804,4 largest firms,2002,66,2910278,20.9,191702,46707,3582
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",N,Establishments exempt from federal income tax,808,8 largest firms,2002,72,3527173,25.3,203231,49436,3806
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",N,Establishments exempt from federal income tax,820,20 largest firms,2002,168,4315749,31.0,322988,78738,7922
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",N,Establishments exempt from federal income tax,850,50 largest firms,2002,232,5389016,38.7,425862,102083,10940
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",T,Establishments subject to federal income tax,001,All firms,2002,348,82202,100.0,25242,6231,1431
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",T,Establishments subject to federal income tax,804,4 largest firms,2002,5,17953,21.8,2595,662,72
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",T,Establishments subject to federal income tax,808,8 largest firms,2002,50,25102,30.5,5456,1436,272
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",T,Establishments subject to federal income tax,820,20 largest firms,2002,64,39389,47.9,10304,2455,457
0100000US,,United States,6242,"Community food and housing, and emergency and other relief services",T,Establishments subject to federal income tax,850,50 largest firms,2002,99,55294,67.3,15985,3896,758
0100000US,,United States,62421,Community food services,A,All establishments,001,All firms,2002,3877,3106694,100.0,528853,127085,29179
0100000US,,United States,62421,Community food services,A,All establishments,804,4 largest firms,2002,6,212838,6.9,7808,1832,276
0100000US,,United States,62421,Community food services,A,All establishments,808,8 largest firms,2002,14,387467,12.5,17478,4144,535
0100000US,,United States,62421,Community food services,A,All establishments,820,20 largest firms,2002,52,792859,25.5,49015,12006,1679
0100000US,,United States,62421,Community food services,A,All establishments,850,50 largest firms,2002,91,1338647,43.1,95661,22455,3180
0100000US,,United States,62421,Community food services,N,Establishments exempt from federal income tax,001,All firms,2002,3770,3090585,100.0,524512,125979,28869
0100000US,,United States,62421,Community food services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,6,212838,6.9,7808,1832,276
0100000US,,United States,62421,Community food services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,14,387467,12.5,17478,4144,535
0100000US,,United States,62421,Community food services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,52,792859,25.7,49015,12006,1679
0100000US,,United States,62421,Community food services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,91,1338647,43.3,95661,22455,3180
0100000US,,United States,62421,Community food services,T,Establishments subject to federal income tax,001,All firms,2002,107,16109,100.0,4341,1106,310
0100000US,,United States,62421,Community food services,T,Establishments subject to federal income tax,804,4 largest firms,2002,45,8167,50.7,2082,594,155
0100000US,,United States,62421,Community food services,T,Establishments subject to federal income tax,808,8 largest firms,2002,49,10894,67.6,2785,752,194
0100000US,,United States,62421,Community food services,T,Establishments subject to federal income tax,820,20 largest firms,2002,61,13879,86.2,3643,947,235
0100000US,,United States,62421,Community food services,T,Establishments subject to federal income tax,850,50 largest firms,2002,91,15903,98.7,4246,1087,295
0100000US,,United States,624210,Community food services,A,All establishments,001,All firms,2002,3877,3106694,100.0,528853,127085,29179
0100000US,,United States,624210,Community food services,A,All establishments,804,4 largest firms,2002,6,212838,6.9,7808,1832,276
0100000US,,United States,624210,Community food services,A,All establishments,808,8 largest firms,2002,14,387467,12.5,17478,4144,535
0100000US,,United States,624210,Community food services,A,All establishments,820,20 largest firms,2002,52,792859,25.5,49015,12006,1679
0100000US,,United States,624210,Community food services,A,All establishments,850,50 largest firms,2002,91,1338647,43.1,95661,22455,3180
0100000US,,United States,624210,Community food services,N,Establishments exempt from federal income tax,001,All firms,2002,3770,3090585,100.0,524512,125979,28869
0100000US,,United States,624210,Community food services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,6,212838,6.9,7808,1832,276
0100000US,,United States,624210,Community food services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,14,387467,12.5,17478,4144,535
0100000US,,United States,624210,Community food services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,52,792859,25.7,49015,12006,1679
0100000US,,United States,624210,Community food services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,91,1338647,43.3,95661,22455,3180
0100000US,,United States,624210,Community food services,T,Establishments subject to federal income tax,001,All firms,2002,107,16109,100.0,4341,1106,310
0100000US,,United States,624210,Community food services,T,Establishments subject to federal income tax,804,4 largest firms,2002,45,8167,50.7,2082,594,155
0100000US,,United States,624210,Community food services,T,Establishments subject to federal income tax,808,8 largest firms,2002,49,10894,67.6,2785,752,194
0100000US,,United States,624210,Community food services,T,Establishments subject to federal income tax,820,20 largest firms,2002,61,13879,86.2,3643,947,235
0100000US,,United States,624210,Community food services,T,Establishments subject to federal income tax,850,50 largest firms,2002,91,15903,98.7,4246,1087,295
0100000US,,United States,62422,Community housing services,A,All establishments,001,All firms,2002,6797,5803471,100.0,2093323,508355,93579
0100000US,,United States,62422,Community housing services,A,All establishments,804,4 largest firms,2002,30,439754,7.6,43957,11468,1436
0100000US,,United States,62422,Community housing services,A,All establishments,808,8 largest firms,2002,40,566433,9.8,65188,16493,2242
0100000US,,United States,62422,Community housing services,A,All establishments,820,20 largest firms,2002,106,815044,14.0,173027,42749,6017
0100000US,,United States,62422,Community housing services,A,All establishments,850,50 largest firms,2002,213,1160486,20.0,271328,66664,9517
0100000US,,United States,62422,Community housing services,N,Establishments exempt from federal income tax,001,All firms,2002,6638,5752209,100.0,2076735,504281,92724
0100000US,,United States,62422,Community housing services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,30,439754,7.6,43957,11468,1436
0100000US,,United States,62422,Community housing services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,40,566433,9.8,65188,16493,2242
0100000US,,United States,62422,Community housing services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,106,815044,14.2,173027,42749,6017
0100000US,,United States,62422,Community housing services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,212,1159874,20.2,270952,66569,9503
0100000US,,United States,62422,Community housing services,T,Establishments subject to federal income tax,001,All firms,2002,159,51262,100.0,16588,4074,855
0100000US,,United States,62422,Community housing services,T,Establishments subject to federal income tax,804,4 largest firms,2002,5,16701,32.6,3038,769,98
0100000US,,United States,62422,Community housing services,T,Establishments subject to federal income tax,808,8 largest firms,2002,10,22682,44.2,6291,1518,199
0100000US,,United States,62422,Community housing services,T,Establishments subject to federal income tax,820,20 largest firms,2002,23,32543,63.5,9736,2312,375
0100000US,,United States,62422,Community housing services,T,Establishments subject to federal income tax,850,50 largest firms,2002,55,42789,83.5,13631,3305,627
0100000US,,United States,624221,Temporary shelters,A,All establishments,001,All firms,2002,3434,2755992,100.0,1271771,309177,61272
0100000US,,United States,624221,Temporary shelters,A,All establishments,804,4 largest firms,2002,37,152250,5.5,47005,11555,1662
0100000US,,United States,624221,Temporary shelters,A,All establishments,808,8 largest firms,2002,72,234825,8.5,94594,23148,3179
0100000US,,United States,624221,Temporary shelters,A,All establishments,820,20 largest firms,2002,106,389818,14.1,153815,37034,5503
0100000US,,United States,624221,Temporary shelters,A,All establishments,850,50 largest firms,2002,219,582025,21.1,236956,56675,8924
0100000US,,United States,624221,Temporary shelters,N,Establishments exempt from federal income tax,001,All firms,2002,3383,2728901,100.0,1263518,307255,60871
0100000US,,United States,624221,Temporary shelters,N,Establishments exempt from federal income tax,804,4 largest firms,2002,37,152250,5.6,47005,11555,1662
0100000US,,United States,624221,Temporary shelters,N,Establishments exempt from federal income tax,808,8 largest firms,2002,72,234825,8.6,94594,23148,3179
0100000US,,United States,624221,Temporary shelters,N,Establishments exempt from federal income tax,820,20 largest firms,2002,106,389818,14.3,153815,37034,5503
0100000US,,United States,624221,Temporary shelters,N,Establishments exempt from federal income tax,850,50 largest firms,2002,226,580076,21.3,238114,56870,9005
0100000US,,United States,624221,Temporary shelters,T,Establishments subject to federal income tax,001,All firms,2002,51,27091,100.0,8253,1922,401
0100000US,,United States,624221,Temporary shelters,T,Establishments subject to federal income tax,804,4 largest firms,2002,6,13562,50.1,3522,854,120
0100000US,,United States,624221,Temporary shelters,T,Establishments subject to federal income tax,808,8 largest firms,2002,10,18769,69.3,4903,1110,154
0100000US,,United States,624221,Temporary shelters,T,Establishments subject to federal income tax,820,20 largest firms,2002,22,23894,88.2,7319,1653,312
0100000US,,United States,624221,Temporary shelters,T,Establishments subject to federal income tax,850,50 largest firms,2002,51,27091,100.0,8253,1922,401
0100000US,,United States,624229,Other community housing services,A,All establishments,001,All firms,2002,3363,3047479,100.0,821552,199178,32307
0100000US,,United States,624229,Other community housing services,A,All establishments,804,4 largest firms,2002,4,400189,13.1,15381,3798,356
0100000US,,United States,624229,Other community housing services,A,All establishments,808,8 largest firms,2002,8,491945,16.1,42405,10818,1342
0100000US,,United States,624229,Other community housing services,A,All establishments,820,20 largest firms,2002,38,652064,21.4,71577,17664,2439
0100000US,,United States,624229,Other community housing services,A,All establishments,850,50 largest firms,2002,134,905119,29.7,142328,35592,4775
0100000US,,United States,624229,Other community housing services,N,Establishments exempt from federal income tax,001,All firms,2002,3255,3023308,100.0,813217,197026,31853
0100000US,,United States,624229,Other community housing services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,4,400189,13.2,15381,3798,356
0100000US,,United States,624229,Other community housing services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,8,491945,16.3,42405,10818,1342
0100000US,,United States,624229,Other community housing services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,38,652064,21.6,71577,17664,2439
0100000US,,United States,624229,Other community housing services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,134,905119,29.9,142328,35592,4775
0100000US,,United States,624229,Other community housing services,T,Establishments subject to federal income tax,001,All firms,2002,108,24171,100.0,8335,2152,454
0100000US,,United States,624229,Other community housing services,T,Establishments subject to federal income tax,804,4 largest firms,2002,5,8844,36.6,2274,516,72
0100000US,,United States,624229,Other community housing services,T,Establishments subject to federal income tax,808,8 largest firms,2002,9,11379,47.1,3660,939,158
0100000US,,United States,624229,Other community housing services,T,Establishments subject to federal income tax,820,20 largest firms,2002,21,16009,66.2,5487,1455,257
0100000US,,United States,624229,Other community housing services,T,Establishments subject to federal income tax,850,50 largest firms,2002,52,21464,88.8,7396,1926,387
0100000US,,United States,62423,Emergency and other relief services,A,All establishments,001,All firms,2002,1807,5095609,100.0,653347,158358,23171
0100000US,,United States,62423,Emergency and other relief services,A,All establishments,804,4 largest firms,2002,66,2910278,57.1,191702,46707,3582
0100000US,,United States,62423,Emergency and other relief services,A,All establishments,808,8 largest firms,2002,72,3367543,66.1,203073,49198,3868
0100000US,,United States,62423,Emergency and other relief services,A,All establishments,820,20 largest firms,2002,111,3951096,77.5,285645,67388,6112
0100000US,,United States,62423,Emergency and other relief services,A,All establishments,850,50 largest firms,2002,200,4305065,84.5,376328,90824,9136
0100000US,,United States,62423,Emergency and other relief services,N,Establishments exempt from federal income tax,001,All firms,2002,1725,5080778,100.0,649034,157307,22905
0100000US,,United States,62423,Emergency and other relief services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,66,2910278,57.3,191702,46707,3582
0100000US,,United States,62423,Emergency and other relief services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,72,3367543,66.3,203073,49198,3868
0100000US,,United States,62423,Emergency and other relief services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,111,3951096,77.8,285645,67388,6112
0100000US,,United States,62423,Emergency and other relief services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,200,4305065,84.7,376328,90824,9136
0100000US,,United States,62423,Emergency and other relief services,T,Establishments subject to federal income tax,001,All firms,2002,82,14831,100.0,4313,1051,266
0100000US,,United States,62423,Emergency and other relief services,T,Establishments subject to federal income tax,804,4 largest firms,2002,6,3214,21.7,545,147,32
0100000US,,United States,62423,Emergency and other relief services,T,Establishments subject to federal income tax,808,8 largest firms,2002,10,5448,36.7,1295,336,72
0100000US,,United States,62423,Emergency and other relief services,T,Establishments subject to federal income tax,820,20 largest firms,2002,22,9619,64.9,2554,628,142
0100000US,,United States,62423,Emergency and other relief services,T,Establishments subject to federal income tax,850,50 largest firms,2002,54,13763,92.8,3985,961,232
0100000US,,United States,624230,Emergency and other relief services,A,All establishments,001,All firms,2002,1807,5095609,100.0,653347,158358,23171
0100000US,,United States,624230,Emergency and other relief services,A,All establishments,804,4 largest firms,2002,66,2910278,57.1,191702,46707,3582
0100000US,,United States,624230,Emergency and other relief services,A,All establishments,808,8 largest firms,2002,72,3367543,66.1,203073,49198,3868
0100000US,,United States,624230,Emergency and other relief services,A,All establishments,820,20 largest firms,2002,111,3951096,77.5,285645,67388,6112
0100000US,,United States,624230,Emergency and other relief services,A,All establishments,850,50 largest firms,2002,200,4305065,84.5,376328,90824,9136
0100000US,,United States,624230,Emergency and other relief services,N,Establishments exempt from federal income tax,001,All firms,2002,1725,5080778,100.0,649034,157307,22905
0100000US,,United States,624230,Emergency and other relief services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,66,2910278,57.3,191702,46707,3582
0100000US,,United States,624230,Emergency and other relief services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,72,3367543,66.3,203073,49198,3868
0100000US,,United States,624230,Emergency and other relief services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,111,3951096,77.8,285645,67388,6112
0100000US,,United States,624230,Emergency and other relief services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,200,4305065,84.7,376328,90824,9136
0100000US,,United States,624230,Emergency and other relief services,T,Establishments subject to federal income tax,001,All firms,2002,82,14831,100.0,4313,1051,266
0100000US,,United States,624230,Emergency and other relief services,T,Establishments subject to federal income tax,804,4 largest firms,2002,6,3214,21.7,545,147,32
0100000US,,United States,624230,Emergency and other relief services,T,Establishments subject to federal income tax,808,8 largest firms,2002,10,5448,36.7,1295,336,72
0100000US,,United States,624230,Emergency and other relief services,T,Establishments subject to federal income tax,820,20 largest firms,2002,22,9619,64.9,2554,628,142
0100000US,,United States,624230,Emergency and other relief services,T,Establishments subject to federal income tax,850,50 largest firms,2002,54,13763,92.8,3985,961,232
0100000US,,United States,6243,Vocational rehabilitation services,A,All establishments,001,All firms,2002,8526,11031411,100.0,4877050,1179272,317045
0100000US,,United States,6243,Vocational rehabilitation services,A,All establishments,804,4 largest firms,2002,100,748430,6.8,276280,66933,22261
0100000US,,United States,6243,Vocational rehabilitation services,A,All establishments,808,8 largest firms,2002,119,1126159,10.2,369865,89712,25874
0100000US,,United States,6243,Vocational rehabilitation services,A,All establishments,820,20 largest firms,2002,289,1780634,16.1,617515,149771,42287
0100000US,,United States,6243,Vocational rehabilitation services,A,All establishments,850,50 largest firms,2002,496,2715184,24.6,927329,225283,57643
0100000US,,United States,6243,Vocational rehabilitation services,N,Establishments exempt from federal income tax,001,All firms,2002,6350,9195260,100.0,4066886,986974,283655
0100000US,,United States,6243,Vocational rehabilitation services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,46,508289,5.5,130801,31547,16110
0100000US,,United States,6243,Vocational rehabilitation services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,75,772563,8.4,204025,49822,19748
0100000US,,United States,6243,Vocational rehabilitation services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,193,1317730,14.3,376418,93968,33060
0100000US,,United States,6243,Vocational rehabilitation services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,398,2065008,22.5,661788,161185,49458
0100000US,,United States,6243,Vocational rehabilitation services,T,Establishments subject to federal income tax,001,All firms,2002,2176,1836151,100.0,810164,192298,33390
0100000US,,United States,6243,Vocational rehabilitation services,T,Establishments subject to federal income tax,804,4 largest firms,2002,79,604340,32.9,261390,62125,10492
0100000US,,United States,6243,Vocational rehabilitation services,T,Establishments subject to federal income tax,808,8 largest firms,2002,188,795864,43.3,341250,82068,13932
0100000US,,United States,6243,Vocational rehabilitation services,T,Establishments subject to federal income tax,820,20 largest firms,2002,289,965568,52.6,412120,99163,16993
0100000US,,United States,6243,Vocational rehabilitation services,T,Establishments subject to federal income tax,850,50 largest firms,2002,387,1151730,62.7,493603,118072,20350
0100000US,,United States,62431,Vocational rehabilitation services,A,All establishments,001,All firms,2002,8526,11031411,100.0,4877050,1179272,317045
0100000US,,United States,62431,Vocational rehabilitation services,A,All establishments,804,4 largest firms,2002,100,748430,6.8,276280,66933,22261
0100000US,,United States,62431,Vocational rehabilitation services,A,All establishments,808,8 largest firms,2002,119,1126159,10.2,369865,89712,25874
0100000US,,United States,62431,Vocational rehabilitation services,A,All establishments,820,20 largest firms,2002,289,1780634,16.1,617515,149771,42287
0100000US,,United States,62431,Vocational rehabilitation services,A,All establishments,850,50 largest firms,2002,496,2715184,24.6,927329,225283,57643
0100000US,,United States,62431,Vocational rehabilitation services,N,Establishments exempt from federal income tax,001,All firms,2002,6350,9195260,100.0,4066886,986974,283655
0100000US,,United States,62431,Vocational rehabilitation services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,46,508289,5.5,130801,31547,16110
0100000US,,United States,62431,Vocational rehabilitation services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,75,772563,8.4,204025,49822,19748
0100000US,,United States,62431,Vocational rehabilitation services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,193,1317730,14.3,376418,93968,33060
0100000US,,United States,62431,Vocational rehabilitation services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,398,2065008,22.5,661788,161185,49458
0100000US,,United States,62431,Vocational rehabilitation services,T,Establishments subject to federal income tax,001,All firms,2002,2176,1836151,100.0,810164,192298,33390
0100000US,,United States,62431,Vocational rehabilitation services,T,Establishments subject to federal income tax,804,4 largest firms,2002,79,604340,32.9,261390,62125,10492
0100000US,,United States,62431,Vocational rehabilitation services,T,Establishments subject to federal income tax,808,8 largest firms,2002,188,795864,43.3,341250,82068,13932
